"narr86","nfarr86","nparr86","pcnv","avgsen","tottime","ptime86","qemp86","inc86","durat","black","hispan","born60","pcnvsq","pt86sq","inc86sq"
0,0,0,0,0,0,0,4,220.399993896484,0,0,0,0,0,0,48576.15625
0,0,0,0,0,0,0,2,17.3999996185303,15,0,0,0,0,0,302.759979248047
0,0,0,1,0,0,0,4,105.199996948242,0,0,1,0,1,0,11067.0390625
0,0,0,0.379999995231628,7.59999990463257,7.59999990463257,6,2.09999990463257,47.9000015258789,0,1,0,0,0.144400000572205,36,2294.41015625
0,0,0,0,0,0,0,4,39.7999992370605,0,0,1,0,0,0,1584.03991699219
0,0,0,0,0,0,0,1,9.30000019073486,0,0,0,1,0,0,86.4900054931641
1,0,0,0,0,0,0,4,52.7000007629395,0,0,0,0,0,0,2777.2900390625
0,0,0,1,0,0,0,3,35.0999984741211,0,0,0,0,1,0,1232.00988769531
0,0,0,0,0,0,0,4,189.199996948242,0,0,0,0,0,0,35796.640625
0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0
0,0,0,1,0,0,0,4,64.0999984741211,0,0,0,1,1,0,4108.8095703125
0,0,0,1,0,0,0,2,55,1,0,0,0,1,0,3025
0,0,0,0.600000023841858,0,0,0,3,6.80000019073486,0,0,0,0,0.360000014305115,0,46.2400016784668
0,0,0,0,0,0,0,4,83.6999969482422,0,1,0,0,0,0,7005.689453125
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,0,0.5,0,0,0,3,12,4,0,0,0,0.25,0,144
0,0,0,0,0,0,0,4,130.800003051758,0,0,0,0,0,0,17108.640625
0,0,0,0.5,0,0,0,3,52.0999984741211,0,1,0,0,0.25,0,2714.40991210938
0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,625
0,0,0,0.330000013113022,0,0,0,3,71.3000030517578,0,0,0,0,0.108900010585785,0,5083.6904296875
0,0,0,0,0,0,0,4,53.7999992370605,0,1,0,0,0,0,2894.43994140625
0,0,0,0.330000013113022,0,0,0,2,19.2999992370605,0,0,0,1,0.108900010585785,0,372.489959716797
0,0,0,0,0,0,0,4,122.5,0,0,0,0,0,0,15006.25
0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0
0,0,0,0,0,0,0,4,256.299987792969,0,0,0,0,0,0,65689.6875
0,0,0,1,0,0,0,4,169.199996948242,0,0,0,0,1,0,28628.638671875
0,0,0,0,0,0,0,4,114.699996948242,0,0,0,0,0,0,13156.0888671875
1,0,0,0.400000005960464,0,0,0,0,0,1,1,0,0,0.160000011324883,0,0
0,0,0,0,0,0,0,4,44,0,0,0,0,0,0,1936
0,0,0,0,0,0,0,4,214.699996948242,0,0,0,1,0,0,46096.08984375
0,0,0,0.330000013113022,0,0,0,2,6.5,10,1,0,0,0.108900010585785,0,42.25
0,0,0,0,0,0,0,4,134.699996948242,0,0,0,0,0,0,18144.08984375
0,0,0,0.5,0,0,0,1,18.7999992370605,0,1,0,0,0.25,0,353.439971923828
0,0,0,0,0,0,0,4,87.0999984741211,0,0,0,1,0,0,7586.40966796875
0,0,0,1,0,0,0,2,0.200000002980232,7,0,1,0,1,0,0.0400000028312206
0,0,0,0.6700000166893,0,0,0,4,17.5,0,0,1,0,0.448900014162064,0,306.25
0,0,0,0,0,0,0,3,142.399993896484,0,0,0,0,0,0,20277.7578125
1,0,0,0.430000007152557,0,0,0,0,0,15,0,1,0,0.184900000691414,0,0
0,0,0,0,0,0,0,4,125.900001525879,0,0,0,0,0,0,15850.810546875
1,0,1,0,0,0,0,1,6,1,0,0,1,0,0,36
0,0,0,1,0,0,0,4,108.599998474121,0,0,0,0,1,0,11793.9599609375
0,0,0,1,0,0,0,4,48,0,0,0,0,1,0,2304
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,0,0,1,0,0,0,1,9,1,0,1,0,1,0,81
0,0,0,0,0,0,0,4,224.899993896484,0,0,1,1,0,0,50580.0078125
0,0,0,0.5,0,0,0,0,0,1,0,0,0,0.25,0,0
0,0,0,0,0,0,0,4,248.699996948242,0,0,0,0,0,0,61851.6875
0,0,0,0,0,0,0,4,107.800003051758,0,0,0,1,0,0,11620.8408203125
3,0,0,0.5,0,0,0,1,5.90000009536743,0,0,1,0,0.25,0,34.810001373291
0,0,0,0.5,0,0,0,0,0,3,0,0,0,0.25,0,0
0,0,0,0,0,0,0,4,70.1999969482422,0,0,0,0,0,0,4928.03955078125
0,0,0,0,0,0,0,4,137.699996948242,0,0,1,0,0,0,18961.2890625
0,0,0,0,0,0,0,4,102,0,0,0,0,0,0,10404
0,0,0,0,0,0,0,4,30.7999992370605,0,0,1,1,0,0,948.639953613281
0,0,0,1,0,0,0,4,61.5999984741211,0,0,1,0,1,0,3794.55981445312
0,0,0,1,0,0,0,4,105.699996948242,0,0,0,1,1,0,11172.4892578125
0,0,0,0,0,0,0,4,150.399993896484,0,0,0,0,0,0,22620.158203125
0,0,0,0,0,0,0,4,62.2999992370605,0,1,0,0,0,0,3881.28979492188
0,0,0,0.5,0,0,0,0,0,16,0,0,0,0.25,0,0
0,0,0,1,0,0,0,4,79.5,0,0,1,0,1,0,6320.25
0,0,0,0,0,0,0,4,149.199996948242,0,1,0,0,0,0,22260.638671875
0,0,0,1,0,0,0,4,29.1000003814697,0,0,0,1,1,0,846.809997558594
1,0,1,0.600000023841858,0,0,0,3,23,0,0,1,0,0.360000014305115,0,529
0,0,0,1,0,0,0,4,92.5999984741211,0,0,0,0,1,0,8574.759765625
0,0,0,0,0,0,0,2,27.1000003814697,0,0,0,0,0,0,734.410034179688
0,0,0,1,0,0,0,4,148.300003051758,0,0,0,0,1,0,21992.890625
1,1,1,1,0,0,0,1,8.80000019073486,0,1,0,0,1,0,77.4400024414062
1,0,1,0,0,0,0,3,51.5,1,0,0,0,0,0,2652.25
0,0,0,1,0,0,0,1,0.800000011920929,4,0,0,0,1,0,0.64000004529953
0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0
0,0,0,1,0,0,12,0,0,0,0,0,0,1,144,0
0,0,0,1,0,0,0,4,194.199996948242,0,0,0,0,1,0,37713.640625
1,1,1,0,7.80000019073486,7.80000019073486,0,1,13,0,0,0,0,0,0,169
0,0,0,0.5,0,0,0,4,182.199996948242,0,0,0,0,0.25,0,33196.83984375
1,0,0,1,0,0,0,3,15.8999996185303,3,0,0,0,1,0,252.809982299805
0,0,0,0,0,0,0,3,47.5,18,0,0,1,0,0,2256.25
1,0,0,0,0,0,0,4,116.599998474121,0,0,1,0,0,0,13595.5595703125
0,0,0,1,0,0,0,3,37.7000007629395,0,0,0,0,1,0,1421.2900390625
0,0,0,0.6700000166893,0,0,0,0,0,7,1,0,0,0.448900014162064,0,0
0,0,0,0.5,0,0,0,0,0,15,1,0,1,0.25,0,0
0,0,0,0,0,0,0,4,54.2000007629395,0,0,0,1,0,0,2937.64013671875
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0.6700000166893,0,0,0,2,7.09999990463257,0,0,1,1,0.448900014162064,0,50.4099998474121
0,0,0,0,0,0,0,4,88.5,0,0,0,0,0,0,7832.25
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0,0,0,0.600000023841858,0,0,0,2,5,4,0,0,0,0.360000014305115,0,25
0,0,0,0,0,0,0,2,28.8999996185303,0,0,0,0,0,0,835.2099609375
0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0
6,3,0,1,0,0,0,0,0,1,1,0,1,1,0,0
0,0,0,0,0,0,0,3,34.0999984741211,0,1,0,0,0,0,1162.80993652344
0,0,0,0.379999995231628,0,0,0,4,179.5,0,1,0,0,0.144400000572205,0,32220.25
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0
0,0,0,1,0,0,0,4,98.1999969482422,0,0,0,0,1,0,9643.2392578125
0,0,0,0.330000013113022,0,0,0,1,0.400000005960464,23,1,0,0,0.108900010585785,0,0.160000011324883
0,0,0,1,0,0,0,4,218.399993896484,0,0,1,1,1,0,47698.55859375
3,3,0,0.230000004172325,0,0,0,0,0,1,1,0,0,0.0529000014066696,0,0
1,1,1,0.200000002980232,0,0,0,0,0,9,0,1,0,0.0400000028312206,0,0
0,0,0,0.330000013113022,0,0,0,4,124.099998474121,0,0,0,0,0.108900010585785,0,15400.8095703125
0,0,0,0,0,0,0,4,197.100006103516,0,0,0,0,0,0,38848.4140625
0,0,0,0,0,0,0,3,98.8000030517578,0,0,1,0,0,0,9761.4404296875
0,0,0,0.5,0,0,0,0,0,17,0,1,0,0.25,0,0
0,0,0,0.5,0,0,0,0,0,6,0,0,0,0.25,0,0
0,0,0,0,0,0,0,4,57.4000015258789,0,0,0,0,0,0,3294.76025390625
0,0,0,0,0,0,0,3,56.0999984741211,1,0,1,0,0,0,3147.20971679688
0,0,0,0.5,0,0,0,4,124.699996948242,0,0,0,0,0.25,0,15550.0888671875
0,0,0,1,0,0,0,4,187.600006103516,0,0,0,1,1,0,35193.76171875
0,0,0,0,0,0,0,3,8.69999980926514,0,1,0,0,0,0,75.6899948120117
0,0,0,1,0,0,0,3,103.199996948242,0,0,0,0,1,0,10650.2392578125
1,0,0,0.5,0,0,0,4,62.5,0,1,0,1,0.25,0,3906.25
0,0,0,0,0,0,0,4,124,0,0,0,0,0,0,15376
0,0,0,0.800000011920929,0,0,0,2,21.7999992370605,3,0,1,0,0.64000004529953,0,475.239959716797
0,0,0,0.5,0,0,0,4,42.0999984741211,0,0,0,0,0.25,0,1772.40991210938
0,0,0,0,0,0,0,3,12.1000003814697,0,0,0,0,0,0,146.410003662109
0,0,0,0,0,0,0,4,137,0,1,0,0,0,0,18769
1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,3,88.1999969482422,0,0,0,0,0,0,7779.2392578125
0,0,0,0,0,0,0,4,72.5999984741211,0,0,0,0,0,0,5270.759765625
1,0,0,0.25,0,0,0,1,1.29999995231628,12,0,0,1,0.0625,0,1.68999981880188
0,0,0,1,0,0,0,2,10.1000003814697,0,0,0,0,1,0,102.010009765625
0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0
0,0,0,0.75,18.8999996185303,18.8999996185303,0,4,190.600006103516,0,0,0,0,0.5625,0,36328.36328125
0,0,0,0,0,0,0,2,20.8999996185303,0,0,0,0,0,0,436.809997558594
1,1,0,0.5,0,0,0,4,72.3000030517578,0,0,0,0,0.25,0,5227.29052734375
0,0,0,1,0,0,0,4,144.300003051758,0,0,1,0,1,0,20822.490234375
0,0,0,0,0,0,0,4,123.300003051758,0,0,0,0,0,0,15202.890625
2,2,0,0.140000000596046,0,0,0,0,0,4,1,0,0,0.0196000002324581,0,0
0,0,0,0,0,0,0,4,55.7000007629395,0,0,0,0,0,0,3102.48999023438
0,0,0,1,0,0,0,4,282.899993896484,0,0,0,1,1,0,80032.40625
0,0,0,0.709999978542328,0,0,0,3,51.7999992370605,4,0,1,0,0.50409996509552,0,2683.23999023438
0,0,0,1,0,0,0,1,10.1999998092651,1,0,0,0,1,0,104.039993286133
0,0,0,0.28999999165535,0,0,0,0,0,7,1,0,0,0.0840999931097031,0,0
0,0,0,1,0,0,0,1,3.5,3,0,0,0,1,0,12.25
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,1,0,0,0,4,73.0999984741211,0,0,0,0,1,0,5343.60986328125
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,4,139.800003051758,0,0,0,0,0,0,19544.041015625
0,0,0,0,0,0,0,4,62.5,0,1,0,1,0,0,3906.25
0,0,0,0,0,0,0,4,226.699996948242,0,0,0,1,0,0,51392.88671875
0,0,0,0,0,0,0,4,142.399993896484,0,0,0,0,0,0,20277.7578125
0,0,0,1,0,0,0,1,0.600000023841858,0,0,0,0,1,0,0.360000014305115
0,0,0,1,0,0,0,4,145.300003051758,0,0,0,0,1,0,21112.091796875
4,3,0,0,0,0,0,0,0,18,1,0,0,0,0,0
2,2,0,0.5,0,0,0,0,0,2,0,0,0,0.25,0,0
0,0,0,1,0,0,0,4,36.7000007629395,0,0,0,0,1,0,1346.89001464844
0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0
0,0,0,0,0,0,0,4,55.0999984741211,0,1,0,0,0,0,3036.009765625
0,0,0,0.170000001788139,0,0,12,0,0,0,1,0,1,0.0289000011980534,144,0
1,1,0,0.400000005960464,0,0,0,2,7.59999990463257,25,0,0,0,0.160000011324883,0,57.7599983215332
0,0,0,0,0,0,0,4,211.5,0,0,1,0,0,0,44732.25
0,0,0,1,0,0,0,0,0,8,1,0,0,1,0,0
2,2,2,0,0,0,0,2,7.19999980926514,11,0,0,0,0,0,51.8399963378906
0,0,0,0.75,0,0,0,0,0,18,0,1,0,0.5625,0,0
1,1,1,1,0,0,0,0,0,8,1,0,1,1,0,0
0,0,0,1,0,0,0,2,110.900001525879,0,0,1,0,1,0,12298.810546875
0,0,0,0,0,0,0,4,122,0,0,1,0,0,0,14884
1,1,0,0.6700000166893,5.59999990463257,5.59999990463257,0,0,0,5,1,0,0,0.448900014162064,0,0
0,0,0,0,0,0,0,4,105.900001525879,0,0,0,0,0,0,11214.810546875
0,0,0,0,0,0,0,4,108.099998474121,0,0,1,0,0,0,11685.609375
0,0,0,0,0,0,0,2,6.09999990463257,0,0,1,0,0,0,37.2099990844727
1,0,1,1,0,0,0,3,15.5,1,0,0,0,1,0,240.25
0,0,0,0.200000002980232,0,0,0,2,3.79999995231628,0,0,0,0,0.0400000028312206,0,14.4399995803833
0,0,0,0,0,0,0,4,111.199996948242,0,0,0,0,0,0,12365.439453125
0,0,0,0.5,0,0,0,4,120.800003051758,0,0,1,0,0.25,0,14592.640625
0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0
0,0,0,0.5,0,0,0,3,23.6000003814697,0,0,0,0,0.25,0,556.960021972656
3,2,1,0.600000023841858,0,0,0,3,6.69999980926514,2,0,1,1,0.360000014305115,0,44.8899955749512
0,0,0,0,0,0,0,1,6.30000019073486,8,0,0,0,0,0,39.6900024414062
0,0,0,0.5,0,0,0,4,41.5999984741211,0,0,1,0,0.25,0,1730.55981445312
0,0,0,0,0,0,0,4,52.7000007629395,0,0,0,0,0,0,2777.2900390625
0,0,0,1,0,0,0,4,192.199996948242,0,0,0,0,1,0,36940.83984375
1,1,0,1,0,0,0,4,100.699996948242,0,0,0,0,1,0,10140.4892578125
0,0,0,0,0,0,0,1,0.300000011920929,2,0,1,0,0,0,0.0900000035762787
3,3,3,0,0,0,0,2,5.59999990463257,0,1,0,0,0,0,31.3599987030029
0,0,0,0,0,0,0,4,89.3000030517578,0,0,0,0,0,0,7974.49072265625
1,0,0,0,0,0,0,3,38.5,0,0,0,1,0,0,1482.25
0,0,0,0,0,0,0,1,14.8999996185303,0,0,0,0,0,0,222.009994506836
0,0,0,0,0,0,0,2,14.3999996185303,2,0,0,0,0,0,207.359985351562
0,0,0,0,0,0,0,4,85.5,0,0,0,1,0,0,7310.25
1,1,0,0,0,0,0,4,182.5,0,0,0,0,0,0,33306.25
0,0,0,0.379999995231628,0,0,12,0,0,0,0,1,0,0.144400000572205,144,0
0,0,0,0,0,0,0,4,125.099998474121,0,0,0,1,0,0,15650.009765625
5,3,4,0,0,0,0,0,0,16,0,0,0,0,0,0
0,0,0,0.600000023841858,0,0,0,4,88.0999984741211,0,0,1,1,0.360000014305115,0,7761.60986328125
0,0,0,1,0,0,0,4,92.5999984741211,0,0,0,0,1,0,8574.759765625
0,0,0,0.200000002980232,0,0,0,0,0,6,1,0,1,0.0400000028312206,0,0
0,0,0,1,0,0,0,4,132,0,0,1,1,1,0,17424
0,0,0,0.5,0,0,0,0,0,5,0,0,0,0.25,0,0
1,0,1,0,0,0,0,4,89.5,0,0,0,0,0,0,8010.25
0,0,0,0.75,0,0,9,0,0,3,0,1,0,0.5625,81,0
0,0,0,0.5,0,0,0,2,4.09999990463257,0,1,0,0,0.25,0,16.8099994659424
0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
0,0,0,1,0,0,0,4,130.5,0,0,0,1,1,0,17030.25
1,0,0,0.25,0,0,0,4,83.3000030517578,0,0,1,0,0.0625,0,6938.890625
0,0,0,0,0,0,0,4,116,0,1,0,0,0,0,13456
0,0,0,1,0,0,0,2,10.1999998092651,4,0,0,0,1,0,104.039993286133
0,0,0,1,0,0,0,2,38.4000015258789,1,0,1,0,1,0,1474.56005859375
0,0,0,1,0,0,0,1,10,6,0,0,0,1,0,100
1,0,0,0,0,0,0,3,23.1000003814697,0,0,1,1,0,0,533.610046386719
0,0,0,0,0,0,0,3,46.5,0,0,0,0,0,0,2162.25
0,0,0,1,0,0,0,0,0,8,0,1,1,1,0,0
0,0,0,1,0,0,0,4,23.1000003814697,0,0,0,0,1,0,533.610046386719
0,0,0,1,0,0,0,4,258.600006103516,0,0,0,0,1,0,66873.9609375
0,0,0,1,0,0,0,4,142.399993896484,0,0,0,0,1,0,20277.7578125
0,0,0,0,0,0,0,4,140.199996948242,0,0,0,0,0,0,19656.0390625
0,0,0,1,0,0,0,4,109.400001525879,0,0,0,0,1,0,11968.3603515625
0,0,0,0.5,1.39999997615814,1.39999997615814,0,3,4.5,0,0,0,0,0.25,0,20.25
0,0,0,0.5,0,0,0,4,88.3000030517578,0,0,0,0,0.25,0,7796.890625
0,0,0,0,0,0,0,2,15.8999996185303,1,0,0,0,0,0,252.809982299805
0,0,0,1,0,0,0,2,21.8999996185303,0,0,0,0,1,0,479.609985351562
0,0,0,1,0,0,0,3,42.5,1,0,0,0,1,0,1806.25
0,0,0,0,0,0,0,1,9.5,0,0,0,0,0,0,90.25
1,1,1,0.6700000166893,0,0,0,3,75.1999969482422,0,0,0,0,0.448900014162064,0,5655.03955078125
0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0
0,0,0,0.140000000596046,0,0,12,0,0,0,1,0,0,0.0196000002324581,144,0
0,0,0,0,0,0,0,4,108.699996948242,0,1,0,0,0,0,11815.689453125
1,0,0,0.6700000166893,0,0,0,0,0,19,1,0,0,0.448900014162064,0,0
0,0,0,0.5,0,0,0,4,89.5999984741211,0,0,1,0,0.25,0,8028.15966796875
0,0,0,1,0,0,0,1,1.89999997615814,3,1,0,0,1,0,3.60999989509583
0,0,0,1,0,0,0,4,75.1999969482422,0,0,0,0,1,0,5655.03955078125
0,0,0,0,0,0,0,2,27,0,0,0,0,0,0,729
0,0,0,0.230000004172325,0,0,7,0,0,2,1,0,0,0.0529000014066696,49,0
0,0,0,0.5,0,0,0,4,95.0999984741211,0,0,0,0,0.25,0,9044.009765625
0,0,0,0.5,0,0,0,0,0,17,0,0,0,0.25,0,0
0,0,0,0,0,0,0,3,72.5,0,0,1,0,0,0,5256.25
0,0,0,0,0,0,0,1,14.6000003814697,7,0,0,0,0,0,213.160003662109
0,0,0,0.5,0,0,0,4,143.100006103516,0,0,0,0,0.25,0,20477.611328125
1,0,0,0.379999995231628,0,0,0,2,12.6999998092651,0,0,0,1,0.144400000572205,0,161.289993286133
0,0,0,1,0,0,0,4,250.399993896484,0,0,0,0,1,0,62700.15625
0,0,0,0,0,0,0,4,108.400001525879,0,0,0,0,0,0,11750.560546875
1,0,0,0.25,0,0,0,4,102.199996948242,0,0,0,0,0.0625,0,10444.83984375
0,0,0,0,0,0,0,4,75.5999984741211,0,0,1,0,0,0,5715.35986328125
0,0,0,1,0,0,0,4,54.2000007629395,0,0,0,0,1,0,2937.64013671875
0,0,0,0.6700000166893,0,0,0,3,18.2999992370605,14,1,0,0,0.448900014162064,0,334.889984130859
0,0,0,0.5,0,0,0,3,41.7999992370605,5,1,0,1,0.25,0,1747.23999023438
0,0,0,0.6700000166893,0,0,0,4,92.5,0,1,0,1,0.448900014162064,0,8556.25
2,2,0,1,19.2999992370605,19.2999992370605,0,2,14.5,0,1,0,1,1,0,210.25
1,0,0,0.5,0,0,0,2,38.4000015258789,0,0,1,0,0.25,0,1474.56005859375
0,0,0,0.170000001788139,0,0,12,0,0,0,0,1,0,0.0289000011980534,144,0
0,0,0,1,0,0,0,0,0,7,0,1,0,1,0,0
1,1,0,0,0,0,0,1,1.20000004768372,3,0,0,0,0,0,1.44000005722046
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,1,0,0.360000014305115,0,0,2,0,0,13,1,0,1,0.129600003361702,4,0
0,0,0,0,0,0,0,4,61.9000015258789,0,0,1,0,0,0,3831.61010742188
0,0,0,0,0,0,0,4,174.300003051758,0,0,0,1,0,0,30380.490234375
0,0,0,0,0,0,0,1,6.90000009536743,0,0,0,1,0,0,47.6100006103516
1,0,1,0.330000013113022,0,0,0,0,0,2,0,0,0,0.108900010585785,0,0
0,0,0,1,0,0,0,3,56.9000015258789,1,0,0,0,1,0,3237.61010742188
2,0,0,0.5,0,0,0,2,2.29999995231628,2,0,1,0,0.25,0,5.28999996185303
0,0,0,1,0,0,0,4,89.5,0,0,1,1,1,0,8010.25
2,2,1,1,0,0,0,4,82.4000015258789,0,0,1,0,1,0,6789.76025390625
0,0,0,0.5,0,0,0,4,118,0,0,0,0,0.25,0,13924
0,0,0,0,0,0,0,4,41.7000007629395,0,0,0,0,0,0,1738.89001464844
0,0,0,0,0,0,0,4,175.100006103516,0,1,0,0,0,0,30660.01171875
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,4,114.300003051758,0,0,0,1,0,0,13064.490234375
0,0,0,0,0,0,0,4,115.400001525879,0,0,1,0,0,0,13317.16015625
0,0,0,0.5,0,0,0,4,12.3999996185303,0,0,0,0,0.25,0,153.759994506836
0,0,0,0.5,0,0,0,0,0,11,0,0,0,0.25,0,0
4,1,0,0.6700000166893,0,0,0,0,0,1,0,1,0,0.448900014162064,0,0
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
2,0,0,0.28999999165535,0,0,0,0,0,4,0,1,1,0.0840999931097031,0,0
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,4,71.4000015258789,0,0,0,0,0,0,5097.96044921875
0,0,0,0.400000005960464,0,0,0,0,0,8,0,1,0,0.160000011324883,0,0
0,0,0,0.5,0,0,0,3,30.7000007629395,0,0,0,0,0.25,0,942.490051269531
0,0,0,0,0,0,0,3,88,0,0,0,0,0,0,7744
1,1,1,0.25,0,0,0,0,0,6,0,1,0,0.0625,0,0
0,0,0,0,0,0,0,4,88.4000015258789,0,0,0,0,0,0,7814.56005859375
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,1,0,0,0,2,11.3000001907349,0,0,0,0,1,0,127.690002441406
0,0,0,0,0,0,0,3,83.6999969482422,9,0,0,0,0,0,7005.689453125
0,0,0,1,0,0,0,4,118.800003051758,0,0,1,0,1,0,14113.4404296875
1,1,0,0,0,0,0,2,73.8000030517578,0,0,1,0,0,0,5446.4404296875
1,0,1,0,0,0,0,2,20.2999992370605,0,0,0,0,0,0,412.089965820312
0,0,0,0.5,0,0,0,1,7.80000019073486,25,0,1,0,0.25,0,60.8400039672852
0,0,0,1,0,0,0,2,44.4000015258789,4,0,0,0,1,0,1971.36010742188
0,0,0,0,0,0,0,1,4.59999990463257,0,0,0,0,0,0,21.1599998474121
0,0,0,0,0,0,0,3,34.2999992370605,0,0,0,0,0,0,1176.48999023438
0,0,0,1,0,0,0,3,72.5999984741211,1,0,0,0,1,0,5270.759765625
0,0,0,1,0,0,0,4,171.100006103516,0,0,0,0,1,0,29275.212890625
2,2,1,0.5,0,0,0,0,0,7,1,0,0,0.25,0,0
0,0,0,0.5,0,0,0,4,271.5,0,0,0,0,0.25,0,73712.25
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1,1,0,1,0,0,0,4,113.5,0,1,0,1,1,0,12882.25
0,0,0,0.330000013113022,0,0,0,2,5.59999990463257,1,0,0,0,0.108900010585785,0,31.3599987030029
0,0,0,0,0,0,0,1,4.09999990463257,1,0,0,1,0,0,16.8099994659424
0,0,0,1,0,0,0,4,250.899993896484,0,1,0,0,1,0,62950.80859375
0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0
0,0,0,0,0,0,0,4,133.5,0,1,0,1,0,0,17822.25
0,0,0,1,0,0,0,4,63.2000007629395,0,0,0,0,1,0,3994.23999023438
2,2,0,0.5,0,0,0,0,0,6,0,1,0,0.25,0,0
1,0,0,0,0,0,0,2,21.7999992370605,0,0,0,0,0,0,475.239959716797
0,0,0,0,0,0,0,4,147.300003051758,0,1,0,0,0,0,21697.291015625
0,0,0,0,0,0,0,4,69.3000030517578,0,0,0,0,0,0,4802.490234375
0,0,0,0.6700000166893,0,0,0,3,31.7999992370605,0,0,1,0,0.448900014162064,0,1011.23992919922
0,0,0,0,0,0,0,4,152.199996948242,0,0,1,1,0,0,23164.83984375
1,1,1,0.5,0,0,0,1,5.19999980926514,0,1,0,0,0.25,0,27.0399971008301
0,0,0,1,0,0,0,4,41.2999992370605,0,0,0,1,1,0,1705.68994140625
0,0,0,1,0,0,0,4,504.399993896484,0,0,0,0,1,0,254419.359375
0,0,0,0,0,0,0,2,11.8000001907349,1,1,0,1,0,0,139.240005493164
0,0,0,0.5,0,0,0,3,12.5,0,0,0,0,0.25,0,156.25
0,0,0,0.6700000166893,0,0,12,0,0,0,0,0,0,0.448900014162064,144,0
0,0,0,1,0,0,0,4,122.699996948242,0,0,0,0,1,0,15055.2890625
0,0,0,1,0,0,0,4,210.100006103516,0,0,0,0,1,0,44142.01171875
0,0,0,0.5,0,0,0,3,15.6999998092651,0,0,0,1,0.25,0,246.489990234375
0,0,0,1,0,0,0,2,27.1000003814697,6,0,0,0,1,0,734.410034179688
0,0,0,1,0,0,0,4,15.1999998092651,0,0,0,0,1,0,231.039993286133
0,0,0,1,0,0,0,4,153.199996948242,0,0,0,0,1,0,23470.23828125
0,0,0,0,0,0,0,4,104.599998474121,0,0,1,0,0,0,10941.16015625
0,0,0,1,0,0,0,1,3.79999995231628,0,0,0,0,1,0,14.4399995803833
0,0,0,1,0,0,0,0,0,5,1,0,1,1,0,0
0,0,0,0,0,0,0,3,59.7999992370605,0,0,1,1,0,0,3576.03979492188
0,0,0,1,0,0,0,1,0.5,0,0,0,1,1,0,0.25
0,0,0,1,0,0,0,2,26.3999996185303,0,0,0,0,1,0,696.9599609375
2,1,0,0,0,0,0,0,0,25,1,0,0,0,0,0
0,0,0,0,0,0,0,3,143.399993896484,0,0,0,0,0,0,20563.55859375
0,0,0,0,0,0,0,4,50,0,0,0,0,0,0,2500
0,0,0,0.5,0,0,0,1,2.09999990463257,11,0,0,0,0.25,0,4.40999937057495
1,0,0,0,0,0,0,3,75.4000015258789,0,0,0,0,0,0,5685.16015625
1,1,1,0.300000011920929,0,0,0,0,0,2,1,0,1,0.0900000035762787,0,0
1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,3,161.800003051758,0,0,0,0,0,0,26179.240234375
0,0,0,0,0,0,0,4,219.100006103516,0,1,0,1,0,0,48004.8125
0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0
0,0,0,0.5,0,0,12,0,0,0,0,1,0,0.25,144,0
0,0,0,1,0,0,0,4,67.3000030517578,0,0,0,0,1,0,4529.29052734375
0,0,0,1,0,0,0,0,0,4,1,0,1,1,0,0
0,0,0,1,0,0,0,2,24.7000007629395,0,0,0,1,1,0,610.090026855469
0,0,0,0.5,0,0,10,0,0,1,0,0,0,0.25,100,0
0,0,0,0.25,0,0,0,4,124.099998474121,0,0,0,0,0.0625,0,15400.8095703125
0,0,0,0,0,0,0,4,67.1999969482422,0,0,1,0,0,0,4515.83935546875
